date,open,high,low,close,volume,number of trades,BitConnect BCC
2018-05-05 01:00:00,1523.02000000,1533.00000000,1518.01000000,1532.40000000,294.31063000,846,0
2018-05-05 02:00:00,1533.01000000,1539.79000000,1524.41000000,1533.40000000,514.28652000,1126,30
2018-05-05 03:00:00,1533.40000000,1558.29000000,1527.45000000,1555.03000000,671.19315000,1574,31
2018-05-05 04:00:00,1557.97000000,1603.54000000,1555.03000000,1589.89000000,2566.47082000,4716,0
2018-05-05 05:00:00,1589.89000000,1627.99000000,1583.00000000,1603.43000000,1935.49386000,3999,30
2018-05-05 06:00:00,1605.36000000,1624.69000000,1596.59000000,1597.08000000,1437.01292000,2233,57
2018-05-05 07:00:00,1596.98000000,1622.00000000,1596.98000000,1610.00000000,633.99874000,1366,0
2018-05-05 08:00:00,1610.00000000,1620.00000000,1600.01000000,1619.00000000,710.90037000,1157,0
2018-05-05 09:00:00,1619.00000000,1664.20000000,1614.29000000,1658.00000000,1963.18579000,2964,0
2018-05-05 10:00:00,1658.00000000,1695.00000000,1656.42000000,1672.47000000,3679.03528000,4693,49
2018-05-05 11:00:00,1672.47000000,1680.40000000,1646.00000000,1670.50000000,1850.75731000,3070,0
2018-05-05 12:00:00,1669.64000000,1736.87000000,1665.00000000,1727.22000000,2574.23164000,4681,21
2018-05-05 13:00:00,1726.56000000,1736.67000000,1684.00000000,1689.10000000,2950.14790000,5555,59
2018-05-05 14:00:00,1689.00000000,1726.51000000,1689.00000000,1720.00000000,1284.69306000,2651,19
2018-05-05 15:00:00,1720.01000000,1722.00000000,1687.42000000,1688.57000000,1368.48699000,2836,0
2018-05-05 16:00:00,1688.57000000,1702.90000000,1665.01000000,1696.00000000,1671.83070000,3411,57
2018-05-05 17:00:00,1696.00000000,1710.00000000,1685.00000000,1690.10000000,561.65320000,1263,19
2018-05-05 18:00:00,1693.16000000,1697.50000000,1679.00000000,1684.02000000,575.92426000,1391,0
2018-05-05 19:00:00,1684.02000000,1689.38000000,1673.20000000,1680.00000000,436.29155000,905,42
2018-05-05 20:00:00,1680.00000000,1690.00000000,1670.00000000,1682.66000000,644.46452000,1242,67
2018-05-05 21:00:00,1682.66000000,1722.00000000,1677.71000000,1714.41000000,978.80261000,2014,25
2018-05-05 22:00:00,1716.59000000,1734.99000000,1710.20000000,1724.01000000,1284.43767000,2345,56
2018-05-05 23:00:00,1724.84000000,1768.00000000,1720.00000000,1768.00000000,1167.88090000,2285,61
2018-05-06 00:00:00,1768.00000000,1798.28000000,1753.11000000,1785.00000000,2270.77645000,4218,31
2018-05-06 00:00:00,1768.00000000,1798.28000000,1753.11000000,1785.00000000,2270.77645000,4218,25
2018-05-06 01:00:00,1784.04000000,1850.00000000,1760.00000000,1835.36000000,3276.33355000,6728,100
2018-05-06 02:00:00,1835.36000000,1850.00000000,1788.01000000,1790.43000000,2668.03542000,4690,75
2018-05-06 03:00:00,1790.43000000,1810.10000000,1753.40000000,1779.99000000,2243.40955000,3929,26
2018-05-06 04:00:00,1779.99000000,1802.88000000,1753.00000000,1761.11000000,1671.27752000,3522,79
2018-05-06 05:00:00,1761.11000000,1769.51000000,1712.92000000,1717.00000000,2681.02273000,5282,26
2018-05-06 06:00:00,1716.36000000,1745.91000000,1681.10000000,1732.90000000,4441.47244000,7777,95
2018-05-06 07:00:00,1733.00000000,1775.00000000,1700.00000000,1769.73000000,2709.32197000,3805,0
2018-05-06 08:00:00,1769.84000000,1784.00000000,1711.80000000,1740.00000000,2906.60714000,5401,42
2018-05-06 09:00:00,1740.00000000,1748.13000000,1710.85000000,1727.11000000,1769.60152000,2670,21
2018-05-06 10:00:00,1727.22000000,1745.00000000,1712.00000000,1721.54000000,1110.94853000,1868,0
2018-05-06 11:00:00,1721.54000000,1725.00000000,1684.10000000,1695.00000000,2244.80554000,3615,0
2018-05-06 12:00:00,1695.00000000,1705.38000000,1635.50000000,1695.10000000,3881.09934000,5669,34
2018-05-06 13:00:00,1695.00000000,1737.45000000,1690.32000000,1717.39000000,2623.85616000,3431,0
2018-05-06 14:00:00,1717.39000000,1722.89000000,1690.00000000,1707.58000000,1494.80492000,2469,0
2018-05-06 15:00:00,1707.58000000,1711.00000000,1678.00000000,1685.00000000,1146.81497000,2044,15
2018-05-06 16:00:00,1686.00000000,1734.21000000,1685.02000000,1724.90000000,1596.12757000,2761,44
2018-05-06 17:00:00,1724.00000000,1759.14000000,1722.20000000,1736.96000000,1302.21954000,2748,30
2018-05-06 18:00:00,1736.97000000,1739.32000000,1718.00000000,1723.48000000,785.61989000,1583,15
2018-05-06 19:00:00,1723.92000000,1737.50000000,1711.41000000,1725.27000000,681.88694000,1342,0
2018-05-06 20:00:00,1728.79000000,1735.97000000,1702.02000000,1707.92000000,485.52503000,1087,33
2018-05-06 21:00:00,1707.92000000,1722.99000000,1692.01000000,1718.75000000,567.01400000,1322,19
2018-05-06 22:00:00,1718.44000000,1745.00000000,1710.23000000,1737.50000000,1162.99360000,1807,0
2018-05-06 23:00:00,1738.22000000,1775.51000000,1727.32000000,1760.00000000,1203.21093000,2063,24
2018-05-07 00:00:00,1759.99000000,1781.28000000,1705.90000000,1706.10000000,2026.01831000,3863,70
2018-05-07 01:00:00,1706.20000000,1724.61000000,1650.00000000,1678.90000000,3549.22043000,5400,0
2018-05-07 02:00:00,1679.00000000,1682.24000000,1627.00000000,1652.02000000,2005.66042000,3620,0
2018-05-07 03:00:00,1652.02000000,1657.48000000,1594.48000000,1650.49000000,3436.96323000,5042,0
2018-05-07 04:00:00,1650.49000000,1658.61000000,1630.03000000,1634.00000000,1484.36331000,2223,0
2018-05-07 05:00:00,1633.04000000,1650.18000000,1605.14000000,1636.00000000,1338.78067000,2416,44
2018-05-07 06:00:00,1635.33000000,1649.99000000,1630.00000000,1642.00000000,579.68292000,1114,20
2018-05-07 07:00:00,1641.30000000,1642.30000000,1570.82000000,1607.36000000,1538.89470000,3242,18
2018-05-07 08:00:00,1607.36000000,1643.00000000,1580.22000000,1635.27000000,1668.03869000,3607,35
2018-05-07 09:00:00,1635.27000000,1635.27000000,1585.01000000,1588.00000000,1213.08150000,2557,0
2018-05-07 10:00:00,1589.85000000,1603.76000000,1581.10000000,1587.69000000,810.21460000,1502,33
2018-05-07 11:00:00,1590.16000000,1625.00000000,1585.55000000,1618.87000000,967.50440000,1846,0
2018-05-07 12:00:00,1618.82000000,1647.00000000,1614.30000000,1628.00000000,1148.95876000,2362,0
2018-05-07 13:00:00,1628.00000000,1629.54000000,1589.50000000,1593.01000000,1096.58639000,1912,38
2018-05-07 14:00:00,1593.01000000,1615.00000000,1561.59000000,1601.46000000,3127.62468000,4042,37
2018-05-07 15:00:00,1601.46000000,1629.97000000,1601.26000000,1616.00000000,953.73346000,1532,13
2018-05-07 16:00:00,1616.00000000,1634.00000000,1613.00000000,1620.00000000,800.16444000,1455,13
2018-05-07 17:00:00,1620.00000000,1639.90000000,1617.54000000,1625.43000000,694.73820000,1155,13
2018-05-07 18:00:00,1625.23000000,1640.00000000,1625.23000000,1637.99000000,222.62735000,630,40
2018-05-07 19:00:00,1637.99000000,1670.00000000,1634.32000000,1660.49000000,1338.53191000,2943,0
2018-05-07 20:00:00,1660.46000000,1669.98000000,1637.21000000,1666.42000000,635.30096000,1363,46
2018-05-07 21:00:00,1668.94000000,1685.69000000,1654.02000000,1656.73000000,1082.95465000,1762,18
2018-05-07 22:00:00,1656.73000000,1658.78000000,1618.00000000,1625.58000000,1715.43606000,2751,21
2018-05-07 23:00:00,1628.39000000,1653.99000000,1625.58000000,1650.19000000,482.22519000,1183,0
2018-05-08 00:00:00,1650.00000000,1675.00000000,1645.46000000,1665.00000000,708.92228000,1984,0
2018-05-08 01:00:00,1665.00000000,1678.86000000,1652.89000000,1671.89000000,978.01564000,1716,21
2018-05-08 02:00:00,1671.89000000,1695.00000000,1669.12000000,1683.31000000,1169.84848000,1736,66
2018-05-08 03:00:00,1683.31000000,1686.90000000,1668.93000000,1680.00000000,833.98411000,1240,0
2018-05-08 04:00:00,1680.00000000,1680.53000000,1663.53000000,1669.00000000,305.19709000,760,23
2018-05-08 05:00:00,1668.90000000,1670.87000000,1633.52000000,1642.00000000,1251.94666000,2138,0
2018-05-08 06:00:00,1642.99000000,1655.50000000,1631.10000000,1637.88000000,1156.16862000,1132,0
2018-05-08 07:00:00,1637.62000000,1649.60000000,1634.00000000,1649.60000000,618.22773000,1033,18
2018-05-08 08:00:00,1649.60000000,1656.50000000,1640.18000000,1645.01000000,573.53384000,1002,0
2018-05-08 09:00:00,1645.01000000,1646.97000000,1591.00000000,1605.00000000,1776.53882000,3394,51
2018-05-08 10:00:00,1601.20000000,1634.00000000,1595.00000000,1598.00000000,1595.00100000,1765,16
2018-05-08 11:00:00,1598.00000000,1621.37000000,1576.00000000,1577.05000000,1188.18750000,2477,15
2018-05-08 12:00:00,1577.05000000,1585.11000000,1554.72000000,1574.52000000,2531.99234000,4134,14
2018-05-08 13:00:00,1575.03000000,1596.46000000,1570.00000000,1572.44000000,809.85946000,1543,0
2018-05-08 14:00:00,1572.44000000,1592.00000000,1565.01000000,1573.78000000,1023.19832000,1455,25
2018-05-08 15:00:00,1572.17000000,1578.40000000,1555.70000000,1576.00000000,556.45499000,1294,0
2018-05-08 16:00:00,1576.00000000,1577.28000000,1558.06000000,1560.37000000,394.88928000,675,26
2018-05-08 17:00:00,1560.00000000,1571.76000000,1555.00000000,1560.00000000,434.30909000,809,13
2018-05-08 18:00:00,1560.00000000,1599.00000000,1550.05000000,1588.50000000,1063.75955000,1731,13
2018-05-08 19:00:00,1588.50000000,1597.50000000,1580.67000000,1591.15000000,444.58661000,774,14
2018-05-08 20:00:00,1591.15000000,1593.88000000,1565.00000000,1568.40000000,400.12961000,919,46
2018-05-08 21:00:00,1568.40000000,1590.00000000,1565.18000000,1579.39000000,221.22322000,528,18
2018-05-08 22:00:00,1582.10000000,1608.00000000,1579.67000000,1596.37000000,503.82294000,851,0
2018-05-08 23:00:00,1597.00000000,1618.82000000,1595.00000000,1597.90000000,665.27383000,1420,23
2018-05-09 00:00:00,1598.69000000,1602.34000000,1567.02000000,1571.96000000,837.38910000,1741,22
2018-05-09 01:00:00,1571.95000000,1584.40000000,1564.58000000,1565.88000000,342.32582000,698,0
2018-05-09 02:00:00,1567.46000000,1569.30000000,1500.00000000,1509.86000000,2148.12795000,3628,0
2018-05-09 03:00:00,1507.51000000,1509.88000000,1481.99000000,1487.21000000,2376.36305000,3352,0
2018-05-09 04:00:00,1487.00000000,1510.00000000,1465.00000000,1506.04000000,2045.30674000,2543,0
2018-05-09 05:00:00,1505.82000000,1510.00000000,1484.34000000,1505.00000000,588.12681000,1138,22
2018-05-09 06:00:00,1506.08000000,1521.46000000,1497.42000000,1518.78000000,537.06482000,1111,0
2018-05-09 07:00:00,1518.77000000,1520.00000000,1490.00000000,1498.70000000,482.71567000,1046,18
2018-05-09 08:00:00,1496.78000000,1541.87000000,1496.78000000,1529.90000000,625.73503000,1739,36
2018-05-09 09:00:00,1529.78000000,1544.52000000,1525.90000000,1529.85000000,591.73447000,1051,69
2018-05-09 10:00:00,1526.77000000,1552.98000000,1518.83000000,1550.57000000,506.54227000,1203,49
2018-05-09 11:00:00,1552.97000000,1570.00000000,1541.00000000,1559.88000000,1275.94960000,1963,30
2018-05-09 12:00:00,1554.94000000,1577.78000000,1554.94000000,1567.00000000,1349.46072000,2718,68
2018-05-09 13:00:00,1569.00000000,1569.00000000,1552.42000000,1557.55000000,635.35270000,1015,13
2018-05-09 14:00:00,1559.60000000,1576.69000000,1550.00000000,1571.92000000,431.12667000,1053,12
2018-05-09 15:00:00,1572.00000000,1630.00000000,1568.64000000,1611.68000000,1804.82633000,3129,13
2018-05-09 16:00:00,1611.00000000,1664.15000000,1610.72000000,1645.00000000,2756.70448000,3859,13
2018-05-09 17:00:00,1644.19000000,1681.90000000,1640.00000000,1649.53000000,2055.63173000,3640,40
2018-05-09 18:00:00,1650.00000000,1659.00000000,1623.17000000,1633.29000000,1219.49485000,1901,14
2018-05-09 19:00:00,1633.31000000,1638.72000000,1608.94000000,1625.00000000,744.13424000,1631,28
2018-05-09 20:00:00,1625.00000000,1652.45000000,1624.44000000,1637.25000000,538.87195000,1382,46
2018-05-09 21:00:00,1637.25000000,1639.45000000,1607.95000000,1620.92000000,762.69349000,1578,0
2018-05-09 22:00:00,1620.92000000,1654.00000000,1619.60000000,1633.97000000,643.72939000,1578,21
2018-05-09 23:00:00,1633.97000000,1638.88000000,1606.00000000,1628.00000000,954.55528000,1930,22
2018-05-10 00:00:00,1626.00000000,1660.00000000,1626.00000000,1636.00000000,1072.86689000,1876,22
2018-05-10 01:00:00,1638.41000000,1660.00000000,1635.01000000,1637.86000000,820.40448000,1479,22
2018-05-10 02:00:00,1639.99000000,1645.31000000,1609.26000000,1643.80000000,630.15086000,1383,23
2018-05-10 03:00:00,1644.00000000,1650.00000000,1627.92000000,1644.00000000,375.28321000,1156,0
2018-05-10 04:00:00,1644.03000000,1661.01000000,1642.00000000,1654.89000000,526.61311000,1195,0
2018-05-10 05:00:00,1654.89000000,1667.98000000,1642.26000000,1642.28000000,788.18829000,1451,0
2018-05-10 06:00:00,1643.98000000,1648.87000000,1616.00000000,1625.61000000,1038.12307000,2088,20
2018-05-10 07:00:00,1629.52000000,1663.80000000,1626.00000000,1658.00000000,781.80232000,1800,19
2018-05-10 08:00:00,1658.00000000,1666.00000000,1651.01000000,1655.99000000,572.62023000,1329,18
2018-05-10 09:00:00,1655.00000000,1661.98000000,1644.00000000,1653.93000000,419.71095000,912,52
2018-05-10 10:00:00,1653.92000000,1669.40000000,1642.00000000,1664.00000000,586.28910000,1214,0
2018-05-10 11:00:00,1664.00000000,1664.18000000,1649.64000000,1660.17000000,663.70813000,887,0
2018-05-10 12:00:00,1660.17000000,1661.84000000,1635.00000000,1645.88000000,849.39440000,1693,28
2018-05-10 13:00:00,1645.99000000,1662.27000000,1641.00000000,1653.40000000,558.47288000,1221,13
2018-05-10 14:00:00,1655.60000000,1655.77000000,1645.00000000,1645.01000000,751.42651000,894,37
2018-05-10 15:00:00,1645.01000000,1656.00000000,1639.56000000,1644.25000000,351.48938000,819,13
2018-05-10 16:00:00,1646.78000000,1650.65000000,1641.01000000,1645.84000000,168.74862000,584,0
2018-05-10 17:00:00,1645.47000000,1645.87000000,1555.00000000,1577.02000000,3936.28531000,6838,13
2018-05-10 18:00:00,1577.02000000,1584.90000000,1551.22000000,1581.00000000,1283.07521000,2381,0
2018-05-10 19:00:00,1579.00000000,1580.92000000,1553.05000000,1560.01000000,595.63275000,1356,0
2018-05-10 20:00:00,1557.09000000,1563.81000000,1540.47000000,1555.98000000,1364.37116000,1986,63
2018-05-10 21:00:00,1553.10000000,1571.89000000,1547.29000000,1552.40000000,822.63205000,1193,55
2018-05-10 22:00:00,1552.40000000,1557.90000000,1522.00000000,1546.83000000,947.20438000,2047,21
2018-05-10 23:00:00,1546.85000000,1558.88000000,1506.20000000,1519.00000000,1180.71507000,2247,0
